datetime,open,open_lag_5,perf_5
2022-01-03 18:00:00,46591.9,47204.78,0.013154217793221512
2022-01-03 19:00:00,46480.9,47153.41,0.014468523630136293
2022-01-03 20:00:00,46390.76,46873.71,0.010410478293522181
2022-01-03 21:00:00,45929.17,46678.16,0.0163075013112583
2022-01-03 22:00:00,45997.9,46487.37,0.01064113796499408
2022-01-03 23:00:00,46230.25,46591.9,0.00782280000648929
2022-01-04 00:00:00,46446.16,46480.9,0.0007479628025222743
2022-01-04 01:00:00,46263.2,46390.76,0.0027572671151153607
2022-01-04 02:00:00,46090.32,45929.17,-0.003496395772474599
2022-01-04 03:00:00,46120.0,45997.9,-0.0026474414570684854
2022-01-04 04:00:00,46341.7,46230.25,-0.0024049614062496
2022-01-04 05:00:00,46104.03,46446.16,0.007420826335572068
2022-01-04 06:00:00,46159.48,46263.2,0.0022469923837962185
2022-01-04 07:00:00,46387.23,46090.32,-0.006400683981345803
2022-01-04 08:00:00,46554.81,46120.0,-0.009339743841721138
2022-01-04 09:00:00,46509.82,46341.7,-0.003614720504186054
2022-01-04 10:00:00,46362.47,46104.03,-0.0055743363112449
2022-01-04 11:00:00,46648.47,46159.48,-0.010482444547484579
2022-01-04 12:00:00,46726.33,46387.23,-0.007257150304763899
2022-01-04 13:00:00,46642.89,46554.81,-0.0018883907064935674
2022-01-04 14:00:00,46949.07,46509.82,-0.009355882874783249
2022-01-04 15:00:00,47346.15,46362.47,-0.020776346123180033
2022-01-04 16:00:00,46904.15,46648.47,-0.005451116798833372
2022-01-04 17:00:00,46777.12,46726.33,-0.0010857872395735537
2022-01-04 18:00:00,46548.26,46642.89,0.002032943873734429
2022-01-04 19:00:00,45735.53,46949.07,0.02653385671927276
2022-01-04 20:00:00,46043.67,47346.15,0.028287927526194225
2022-01-04 21:00:00,46265.65,46904.15,0.013800735534894679
2022-01-04 22:00:00,46201.11,46777.12,0.012467449375134105
2022-01-04 23:00:00,46173.6,46548.26,0.008114160472651115
2022-01-05 00:00:00,45832.58,45735.53,-0.00211748934927955
2022-01-05 01:00:00,46262.99,46043.67,-0.004740722551655216
2022-01-05 02:00:00,46096.0,46265.65,0.003680362721277366
2022-01-05 03:00:00,46311.28,46201.11,-0.002378902073101807
2022-01-05 04:00:00,46440.16,46173.6,-0.005739859638726588
2022-01-05 05:00:00,46403.36,45832.58,-0.01230040238465488
2022-01-05 06:00:00,46326.52,46262.99,-0.0013713527370499412
2022-01-05 07:00:00,46458.0,46096.0,-0.007791984157733867
2022-01-05 08:00:00,46413.73,46311.28,-0.002207320980235899
2022-01-05 09:00:00,46654.83,46440.16,-0.004601238499850889
2022-01-05 10:00:00,46852.64,46403.36,-0.009589214183021466
2022-01-05 11:00:00,46821.75,46326.52,-0.010576922050115666
2022-01-05 12:00:00,46275.36,46458.0,0.003946808841681608
2022-01-05 13:00:00,46212.84,46413.73,0.00434706025424983
2022-01-05 14:00:00,46434.3,46654.83,0.004749290933641701
2022-01-05 15:00:00,46716.43,46852.64,0.0029156765617578038
2022-01-05 16:00:00,46629.49,46821.75,0.004123141814332562
2022-01-05 17:00:00,46301.12,46275.36,-0.0005563580319439796
2022-01-05 18:00:00,46014.66,46212.84,0.004306888282994876
2022-01-05 19:00:00,45934.53,46434.3,0.010880050367338124
2022-01-05 20:00:00,44671.2,46716.43,0.04578408460036899
2022-01-05 21:00:00,43944.44,46629.49,0.06110101755762493
2022-01-05 22:00:00,43588.83,46301.12,0.06222442768021075
2022-01-05 23:00:00,43458.09,46014.66,0.05882840226066095
2022-01-06 00:00:00,43437.13,45934.53,0.05749459045751876
2022-01-06 01:00:00,43684.86,44671.2,0.02257853178423821
2022-01-06 02:00:00,43561.87,43944.44,0.008782221699848967
2022-01-06 03:00:00,43249.96,43588.83,0.007835151755053707
2022-01-06 04:00:00,42846.04,43458.09,0.014284867399647566
2022-01-06 05:00:00,43032.71,43437.13,0.009397967267225287
2022-01-06 06:00:00,43054.53,43684.86,0.014640271302462291
2022-01-06 07:00:00,43090.25,43561.87,0.010944935339200924
2022-01-06 08:00:00,43255.53,43249.96,-0.00012876966251482085
2022-01-06 09:00:00,43058.59,42846.04,-0.004936297263797901
2022-01-06 10:00:00,42558.21,43032.71,0.011149435091372499
2022-01-06 11:00:00,42846.51,43054.53,0.00485500452662298
2022-01-06 12:00:00,42852.37,43090.25,0.005551151546577176
2022-01-06 13:00:00,43047.81,43255.53,0.004825332577894234
2022-01-06 14:00:00,43148.0,43058.59,-0.0020721702048763207
2022-01-06 15:00:00,42792.87,42558.21,-0.0054836237905988424
2022-01-06 16:00:00,42922.0,42846.51,-0.00175877172545543
2022-01-06 17:00:00,42875.1,42852.37,-0.0005301445361059432
2022-01-06 18:00:00,43017.69,43047.81,0.0007001770666903625
2022-01-06 19:00:00,43369.18,43148.0,-0.005099935022981765
2022-01-06 20:00:00,43434.68,42792.87,-0.014776441313715161
2022-01-06 21:00:00,43225.0,42922.0,-0.0070098322729901675
2022-01-06 22:00:00,43129.2,42875.1,-0.0058916001224228265
2022-01-06 23:00:00,43175.08,43017.69,-0.0036453898869440293
2022-01-07 00:00:00,43103.33,43369.18,0.006167736924270086
2022-01-07 01:00:00,42777.89,43434.68,0.015353492189539991
2022-01-07 02:00:00,43005.06,43225.0,0.005114281900781032
2022-01-07 03:00:00,42780.0,43129.2,0.008162692847124757
2022-01-07 04:00:00,41799.85,43175.08,0.03290035729793297
2022-01-07 05:00:00,41687.28,43103.33,0.03396839515554872
2022-01-07 06:00:00,41817.78,42777.89,0.0229593727835385
2022-01-07 07:00:00,41514.85,43005.06,0.03589583004635689
2022-01-07 08:00:00,41692.59,42780.0,0.026081613063616428
2022-01-07 09:00:00,42053.15,41799.85,-0.006023330000249753
2022-01-07 10:00:00,42397.72,41687.28,-0.016756561437737745
2022-01-07 11:00:00,42169.68,41817.78,-0.008344858201437655
2022-01-07 12:00:00,42242.32,41514.85,-0.017221355266472133
2022-01-07 13:00:00,42391.41,41692.59,-0.01648494352983321
2022-01-07 14:00:00,41471.14,42053.15,0.014034096964780859
2022-01-07 15:00:00,41902.3,42397.72,0.011823217341291485
2022-01-07 16:00:00,41325.82,42169.68,0.02041967951271144
2022-01-07 17:00:00,42146.59,42242.32,0.002271358133599971
2022-01-07 18:00:00,41999.9,42391.41,0.009321688861164003
2022-01-07 19:00:00,41707.88,41471.14,-0.005676145610853344
2022-01-07 20:00:00,41761.67,41902.3,0.003367441962929276
2022-01-07 21:00:00,41908.23,41325.82,-0.013897270297504892
2022-01-07 22:00:00,41894.58,42146.59,0.0060153365900790685
2022-01-07 23:00:00,41544.16,41999.9,0.010970013595171932
2022-01-08 00:00:00,41556.53,41707.88,0.0036420268968558865
2022-01-08 01:00:00,41985.0,41761.67,-0.005319280695486525
2022-01-08 02:00:00,41886.44,41908.23,0.0005202160890254906
2022-01-08 03:00:00,41889.54,41894.58,0.00012031643221675084
2022-01-08 04:00:00,41807.94,41544.16,-0.006309327845380538
2022-01-08 05:00:00,41904.27,41556.53,-0.008298438321440702
2022-01-08 06:00:00,41970.5,41985.0,0.0003454807543393574
2022-01-08 07:00:00,41932.12,41886.44,-0.001089379692703357
2022-01-08 08:00:00,41931.72,41889.54,-0.0010059210545143458
2022-01-08 09:00:00,41970.78,41807.94,-0.0038798421187310915
2022-01-08 10:00:00,42171.21,41904.27,-0.0063299108562453466
2022-01-08 11:00:00,41924.62,41970.5,0.0010943450411714495
2022-01-08 12:00:00,41960.01,41932.12,-0.0006646804898282774
2022-01-08 13:00:00,41889.8,41931.72,0.0010007209392262138
2022-01-08 14:00:00,41915.72,41970.78,0.0013135883148374327
2022-01-08 15:00:00,41750.0,42171.21,0.01008886227544908
2022-01-08 16:00:00,41594.27,41924.62,0.007942199730876533
2022-01-08 17:00:00,41335.36,41960.01,0.015111759036331157
2022-01-08 18:00:00,40815.52,41889.8,0.026320380090710745
2022-01-08 19:00:00,40687.29,41915.72,0.030191983786582992
2022-01-08 20:00:00,40802.54,41750.0,0.023220613226529505
2022-01-08 21:00:00,40964.15,41594.27,0.015382230560136005
2022-01-08 22:00:00,41797.96,41335.36,-0.011067525783554952
2022-01-08 23:00:00,41938.47,40815.52,-0.026776131794984517
2022-01-09 00:00:00,41695.66,40687.29,-0.02418405176941683
2022-01-09 01:00:00,41753.55,40802.54,-0.02277674592938809
2022-01-09 02:00:00,41817.86,40964.15,-0.020414961454268563
2022-01-09 03:00:00,42124.89,41797.96,-0.007760969820930103
2022-01-09 04:00:00,41850.79,41938.47,0.0020950620048032615
2022-01-09 05:00:00,42102.53,41695.66,-0.00966378980075533
2022-01-09 06:00:00,41763.12,41753.55,-0.0002291495462982581
2022-01-09 07:00:00,41873.96,41817.86,-0.0013397347659499733
2022-01-09 08:00:00,41794.9,42124.89,0.007895460929443496
2022-01-09 09:00:00,41661.11,41850.79,0.004552927178368514
2022-01-09 10:00:00,41508.76,42102.53,0.01430469134707943
2022-01-09 11:00:00,41646.81,41763.12,0.0027927709229111416
2022-01-09 12:00:00,41882.22,41873.96,-0.00019721972713008138
2022-01-09 13:00:00,41755.01,41794.9,0.0009553344616609939
2022-01-09 14:00:00,41479.63,41661.11,0.004375159566273933
2022-01-09 15:00:00,41561.4,41508.76,-0.0012665598367716058
2022-01-09 16:00:00,41638.87,41646.81,0.00019068721125225184
2022-01-09 17:00:00,42135.81,41882.22,-0.006018396228765901
2022-01-09 18:00:00,42093.87,41755.01,-0.008050103257315151
2022-01-09 19:00:00,41986.5,41479.63,-0.012072213687733023
2022-01-09 20:00:00,42712.93,41561.4,-0.026959752000155428
2022-01-09 21:00:00,42457.07,41638.87,-0.019271230916311395
2022-01-09 22:00:00,42323.53,42135.81,-0.004435357825776847
2022-01-09 23:00:00,42200.26,42093.87,-0.0025210745147067675
2022-01-10 00:00:00,41858.73,41986.5,0.0030524098557217763
2022-01-10 01:00:00,41657.44,42712.93,0.02533737070736939
2022-01-10 02:00:00,41834.08,42457.07,0.01489192543495633
2022-01-10 03:00:00,41950.17,42323.53,0.008900083122428362
2022-01-10 04:00:00,41997.88,42200.26,0.004818814663978388
2022-01-10 05:00:00,42183.84,41858.73,-0.007706979734419468
2022-01-10 06:00:00,42045.83,41657.44,-0.009237301297179753
2022-01-10 07:00:00,41952.81,41834.08,-0.002830084564061285
2022-01-10 08:00:00,42058.3,41950.17,-0.002570955079021374
2022-01-10 09:00:00,41818.2,41997.88,0.004296693784046188
2022-01-10 10:00:00,41819.41,42183.84,0.008714374497392312
2022-01-10 11:00:00,41787.04,42045.83,0.006193068472904539
2022-01-10 12:00:00,41541.27,41952.81,0.009906774636403772
2022-01-10 13:00:00,40957.41,42058.3,0.026878896883372246
2022-01-10 14:00:00,40768.2,41818.2,0.02575536815459108
2022-01-10 15:00:00,40804.5,41819.41,0.024872501807398778
2022-01-10 16:00:00,41012.98,41787.04,0.01887353710947114
2022-01-10 17:00:00,41927.61,41541.27,-0.009214453196831486
2022-01-10 18:00:00,41201.18,40957.41,-0.0059165781174227725
2022-01-10 19:00:00,41629.53,40768.2,-0.020690360904867332
2022-01-10 20:00:00,41284.14,40804.5,-0.011618020867093258
2022-01-10 21:00:00,41734.32,41012.98,-0.017284096158748877
2022-01-10 22:00:00,41735.42,41927.61,0.00460496144521853
2022-01-10 23:00:00,41624.37,41201.18,-0.010166880603838625
2022-01-11 00:00:00,41844.31,41629.53,-0.005132836459724126
2022-01-11 01:00:00,41625.62,41284.14,-0.008203601531941222
2022-01-11 02:00:00,41937.12,41734.32,-0.004835811328961142
2022-01-11 03:00:00,42211.7,41735.42,-0.011283127663657206
2022-01-11 04:00:00,42299.24,41624.37,-0.01595466017829151
2022-01-11 05:00:00,42342.88,41844.31,-0.011774588785647072
2022-01-11 06:00:00,42113.1,41625.62,-0.011575495510897938
2022-01-11 07:00:00,42105.7,41937.12,-0.004003733461265208
2022-01-11 08:00:00,42209.21,42211.7,5.8991864571688565e-05
2022-01-11 09:00:00,41992.99,42299.24,0.007292883883714877
2022-01-11 10:00:00,41987.63,42342.88,0.008460825247817036
2022-01-11 11:00:00,41624.14,42113.1,0.011747029488176792
2022-01-11 12:00:00,41846.5,42105.7,0.006194066409377059
2022-01-11 13:00:00,41838.94,42209.21,0.008849889600453471
2022-01-11 14:00:00,41717.55,41992.99,0.00660249703062608
2022-01-11 15:00:00,41633.62,41987.63,0.008502983886579997
2022-01-11 16:00:00,41745.0,41624.14,-0.0028951970295843952
2022-01-11 17:00:00,42726.65,41846.5,-0.020599555546713853
2022-01-11 18:00:00,42586.14,41838.94,-0.0175456146060666
2022-01-11 19:00:00,42781.14,41717.55,-0.024861188832275075
2022-01-11 20:00:00,43002.84,41633.62,-0.03184022264576
2022-01-11 21:00:00,42813.82,41745.0,-0.02496436898179139
2022-01-11 22:00:00,42677.03,42726.65,0.0011626863443871943
2022-01-11 23:00:00,42731.75,42586.14,-0.0034075365506912444
2022-01-12 00:00:00,42752.7,42781.14,0.0006652211439278064
2022-01-12 01:00:00,42728.92,43002.84,0.006410646466140456
2022-01-12 02:00:00,42656.01,42813.82,0.0036995959068838757
2022-01-12 03:00:00,42576.74,42677.03,0.0023555114835001664
2022-01-12 04:00:00,42631.64,42731.75,0.002348255896324903
2022-01-12 05:00:00,42635.04,42752.7,0.002759701879017733
2022-01-12 06:00:00,42716.17,42728.92,0.0002984818161366059
2022-01-12 07:00:00,42684.93,42656.01,-0.0006775224886159648
2022-01-12 08:00:00,42590.7,42576.74,-0.0003277710861760696
2022-01-12 09:00:00,42626.69,42631.64,0.0001161244281457718
2022-01-12 10:00:00,42813.8,42635.04,-0.004175289275887728
2022-01-12 11:00:00,42801.37,42716.17,-0.00199059048810831
2022-01-12 12:00:00,42957.55,42684.93,-0.006346265091933842
2022-01-12 13:00:00,43293.29,42590.7,-0.016228611870338423
2022-01-12 14:00:00,43959.51,42626.69,-0.0303192642502157
2022-01-12 15:00:00,43884.07,42813.8,-0.024388576538137797
2022-01-12 16:00:00,43585.89,42801.37,-0.017999403017811427
2022-01-12 17:00:00,43648.92,42957.55,-0.01583933806380537
2022-01-12 18:00:00,43866.27,43293.29,-0.01306197221692193
2022-01-12 19:00:00,43607.07,43959.51,0.008082175665551534
2022-01-12 20:00:00,43764.66,43884.07,0.0027284571615544644
2022-01-12 21:00:00,43850.3,43585.89,-0.006029833319270415
2022-01-12 22:00:00,43791.74,43648.92,-0.003261345632760875
2022-01-12 23:00:00,43853.75,43866.27,0.0002854943989965921
2022-01-13 00:00:00,43933.87,43607.07,-0.00743845238309311
2022-01-13 01:00:00,43749.04,43764.66,0.0003570364058274792
2022-01-13 02:00:00,43561.05,43850.3,0.0066401062416998665
2022-01-13 03:00:00,43604.43,43791.74,0.004295664454276725
2022-01-13 04:00:00,43525.85,43853.75,0.007533454257642331
2022-01-13 05:00:00,43657.4,43933.87,0.006332717935561925
2022-01-13 06:00:00,43705.85,43749.04,0.0009881972321783544
2022-01-13 07:00:00,43745.11,43561.05,-0.0042075559988304445
2022-01-13 08:00:00,43738.44,43604.43,-0.003063895282959384
2022-01-13 09:00:00,43917.86,43525.85,-0.008925981366123078
2022-01-13 10:00:00,43874.46,43657.4,-0.0049472973570500395
2022-01-13 11:00:00,43816.69,43705.85,-0.0025296296913345983
2022-01-13 12:00:00,43625.74,43745.11,0.002736228657668675
2022-01-13 13:00:00,43827.02,43738.44,-0.00202112760575541
2022-01-13 14:00:00,43955.36,43917.86,-0.0008531382748315564
2022-01-13 15:00:00,44195.48,43874.46,-0.007263638725046182
2022-01-13 16:00:00,43233.99,43816.69,0.013477821501092183
2022-01-13 17:00:00,43285.22,43625.74,0.007866888512984265
2022-01-13 18:00:00,42825.23,43827.02,0.023392518849285657
2022-01-13 19:00:00,42725.34,43955.36,0.02878900437070844
2022-01-13 20:00:00,42715.71,44195.48,0.03464228968686238
2022-01-13 21:00:00,42794.73,43233.99,0.010264347969948512
2022-01-13 22:00:00,42824.88,43285.22,0.01074935878395932
2022-01-13 23:00:00,42612.28,42825.23,0.004997385730122968
2022-01-14 00:00:00,42570.98,42725.34,0.003625944246526467
2022-01-14 01:00:00,42788.87,42715.71,-0.001709790419798501
2022-01-14 02:00:00,42602.18,42794.73,0.004519721760717478
2022-01-14 03:00:00,42750.56,42824.88,0.0017384567593968293
2022-01-14 04:00:00,42679.68,42612.28,-0.0015792058422181576
2022-01-14 05:00:00,42713.87,42570.98,-0.0033452833938952243
2022-01-14 06:00:00,42911.42,42788.87,-0.002855883119225503
2022-01-14 07:00:00,42850.6,42602.18,-0.005797351729030591
2022-01-14 08:00:00,42646.43,42750.56,0.00244170496803595
2022-01-14 09:00:00,42519.01,42679.68,0.003778780362007447
2022-01-14 10:00:00,42573.49,42713.87,0.0032973571111977115
2022-01-14 11:00:00,42103.4,42911.42,0.019191324216096487
2022-01-14 12:00:00,42030.94,42850.6,0.019501348292472073
2022-01-14 13:00:00,42070.08,42646.43,0.013699760019472236
2022-01-14 14:00:00,42186.45,42519.01,0.007883099905301465
2022-01-14 15:00:00,43024.55,42573.49,-0.010483781933803024
2022-01-14 16:00:00,43099.38,42103.4,-0.02310891711203261
2022-01-14 17:00:00,43219.89,42030.94,-0.027509324989026977
2022-01-14 18:00:00,42908.54,42070.08,-0.019540632237778285
2022-01-14 19:00:00,43074.01,42186.45,-0.020605464873133587
2022-01-14 20:00:00,43100.0,43024.55,-0.0017505800464036449
2022-01-14 21:00:00,43114.19,43099.38,-0.0003435063954583154
2022-01-14 22:00:00,43329.51,43219.89,-0.002529915524085147
2022-01-14 23:00:00,43298.03,42908.54,-0.008995559382262841
2022-01-15 00:00:00,43083.71,43074.01,-0.00022514309932912207
2022-01-15 01:00:00,43138.5,43100.0,-0.0008924742399480742
2022-01-15 02:00:00,43007.68,43114.19,0.0024765344236192706
2022-01-15 03:00:00,43119.16,43329.51,0.004878341785878912
2022-01-15 04:00:00,42947.72,43298.03,0.008156661168509008
2022-01-15 05:00:00,42958.61,43083.71,0.002912105396333786
2022-01-15 06:00:00,43018.69,43138.5,0.0027850685364895506
2022-01-15 07:00:00,43116.6,43007.68,-0.002526173214028895
2022-01-15 08:00:00,43111.7,43119.16,0.00017303887343821754
2022-01-15 09:00:00,43026.37,42947.72,-0.0018279487672327795
2022-01-15 10:00:00,43100.65,42958.61,-0.0032955419465831924
2022-01-15 11:00:00,43141.72,43018.69,-0.0028517639074195195
2022-01-15 12:00:00,43052.1,43116.6,0.00149818475753796
2022-01-15 13:00:00,42709.2,43111.7,0.00942419900162026
2022-01-15 14:00:00,42938.82,43026.37,0.0020389475071742286
2022-01-15 15:00:00,43220.14,43100.65,-0.0027646833166203987
2022-01-15 16:00:00,43433.61,43141.72,-0.006720371620042622
2022-01-15 17:00:00,43375.5,43052.1,-0.007455821834906836
2022-01-15 18:00:00,43414.91,42709.2,-0.016255014694260713
2022-01-15 19:00:00,43363.09,42938.82,-0.00978412746877579
2022-01-15 20:00:00,43566.6,43220.14,-0.007952422268434975
2022-01-15 21:00:00,43513.33,43433.61,-0.0018320822607693127
2022-01-15 22:00:00,43352.33,43375.5,0.0005344580095233232
2022-01-15 23:00:00,43281.06,43414.91,0.003092576752972451
2022-01-16 00:00:00,43092.3,43363.09,0.006283953281676624
2022-01-16 01:00:00,43110.43,43566.6,0.010581430062284191
2022-01-16 02:00:00,43039.14,43513.33,0.011017645798684693
2022-01-16 03:00:00,42951.94,43352.33,0.009321814101993982
2022-01-16 04:00:00,43022.38,43281.06,0.006012684560919231
2022-01-16 05:00:00,43067.75,43092.3,0.0005700321005857726
2022-01-16 06:00:00,43007.0,43110.43,0.0024049573325272697
2022-01-16 07:00:00,43230.86,43039.14,-0.004434794958971465
2022-01-16 08:00:00,43243.73,42951.94,-0.006747567797689997
2022-01-16 09:00:00,43114.63,43022.38,-0.0021396449418677604
2022-01-16 10:00:00,43106.42,43067.75,-0.0008970821515681018
2022-01-16 11:00:00,42933.64,43007.0,0.0017086834472921602
2022-01-16 12:00:00,43012.3,43230.86,0.005081337198894215
2022-01-16 13:00:00,43046.5,43243.73,0.004581789460234936
2022-01-16 14:00:00,43172.74,43114.63,-0.001345988232389248
2022-01-16 15:00:00,43342.57,43106.42,-0.005448454025684251
2022-01-16 16:00:00,43268.03,42933.64,-0.00772833891443635
2022-01-16 17:00:00,43424.9,43012.3,-0.00950146114326109
2022-01-16 18:00:00,43099.2,43046.5,-0.0012227605152763182
2022-01-16 19:00:00,43084.06,43172.74,0.002058301840634339
2022-01-16 20:00:00,42865.31,43342.57,0.011133944907898766
2022-01-16 21:00:00,43064.82,43268.03,0.0047187007863959286
2022-01-16 22:00:00,42982.84,43424.9,0.010284569376988701
2022-01-16 23:00:00,43229.0,43099.2,-0.0030026139859817
2022-01-17 00:00:00,43100.2,43084.06,-0.0003744762205279655
2022-01-17 01:00:00,42916.4,42865.31,-0.0011904539989375572
2022-01-17 02:00:00,42897.26,43064.82,0.0039060769848703078
2022-01-17 03:00:00,42942.71,42982.84,0.0009345008733728584
2022-01-17 04:00:00,42655.12,43229.0,0.013453953476159424
2022-01-17 05:00:00,42620.0,43100.2,0.011267010793054836
2022-01-17 06:00:00,42670.72,42916.4,0.005757578030087148
2022-01-17 07:00:00,42801.5,42897.26,0.002237304767356332
2022-01-17 08:00:00,42684.26,42942.71,0.006054925164451652
2022-01-17 09:00:00,42832.25,42655.12,-0.004135435332021955
2022-01-17 10:00:00,42885.36,42620.0,-0.006187659378398609
2022-01-17 11:00:00,42803.53,42670.72,-0.0031027814762006234
2022-01-17 12:00:00,42695.81,42801.5,0.00247541854809646
2022-01-17 13:00:00,42571.0,42684.26,0.0026604965821804055
2022-01-17 14:00:00,42671.69,42832.25,0.0037626820029859997
2022-01-17 15:00:00,42673.94,42885.36,0.004954311694678256
2022-01-17 16:00:00,42489.14,42803.53,0.007399302504122216
2022-01-17 17:00:00,42235.45,42695.81,0.010899848350141898
2022-01-17 18:00:00,42115.4,42571.0,0.01081789559163628
2022-01-17 19:00:00,42199.57,42671.69,0.01118779172394417
2022-01-17 20:00:00,42266.24,42673.94,0.009645996426462453
2022-01-17 21:00:00,42112.47,42489.14,0.008944381557291659
2022-01-17 22:00:00,41736.25,42235.45,0.011960825421545949
2022-01-17 23:00:00,42099.02,42115.4,0.00038908269123615367
2022-01-18 00:00:00,42230.07,42199.57,-0.000722234180525867
2022-01-18 01:00:00,42391.46,42266.24,-0.0029538968462044283
2022-01-18 02:00:00,42281.3,42112.47,-0.003993018190074613
2022-01-18 03:00:00,42278.8,41736.25,-0.01283267263971548
2022-01-18 04:00:00,42052.76,42099.02,0.0011000467032364764
2022-01-18 05:00:00,42060.62,42230.07,0.004028709039476762
2022-01-18 06:00:00,42133.66,42391.46,0.006118623447381396
2022-01-18 07:00:00,42255.57,42281.3,0.0006089138071029027
2022-01-18 08:00:00,42061.76,42278.8,0.005160031344385039
2022-01-18 09:00:00,41708.18,42052.76,0.00826168871430021
2022-01-18 10:00:00,41904.94,42060.62,0.0037150751200216558
2022-01-18 11:00:00,41944.77,42133.66,0.00450330279555727
2022-01-18 12:00:00,41869.17,42255.57,0.009228747548613967
2022-01-18 13:00:00,41807.57,42061.76,0.0060799993876707575
2022-01-18 14:00:00,41668.64,41708.18,0.0009489150593828086
2022-01-18 15:00:00,41470.1,41904.94,0.010485626993906545
2022-01-18 16:00:00,41596.5,41944.77,0.008372579423749518
2022-01-18 17:00:00,41720.0,41869.17,0.003575503355704656
